time	charge	amps	volts
1.000000	-0.000012	-0.000044	-2.998130
2.000000	-0.000024	-0.000042	-2.998510
3.000000	-0.000036	-0.000042	-2.998510
4.000000	-0.000047	-0.000041	-2.998510
5.000000	-0.000058	-0.000041	-2.998510
6.000000	-0.000070	-0.000041	-2.998510
7.000000	-0.000081	-0.000040	-2.998510
8.000000	-0.000092	-0.000039	-2.998510
9.000000	-0.000101	-0.000034	-2.998510
10.000000	-0.000110	-0.000033	-2.998510
11.000000	-0.000119	-0.000033	-2.998510
12.000000	-0.000128	-0.000033	-2.998510
13.000000	-0.000137	-0.000033	-2.998510
14.000000	-0.000146	-0.000033	-2.998510
15.000000	-0.000156	-0.000033	-2.998510
16.000000	-0.000165	-0.000033	-2.998510
17.000000	-0.000174	-0.000033	-2.998510
18.000000	-0.000183	-0.000033	-2.998510
19.000000	-0.000192	-0.000033	-2.998510
20.000000	-0.000202	-0.000034	-2.998510
21.000000	-0.000211	-0.000034	-2.998510
22.000000	-0.000221	-0.000034	-2.998510
23.000000	-0.000230	-0.000035	-2.998510
24.000000	-0.000240	-0.000035	-2.998510
25.000000	-0.000250	-0.000035	-2.998510
26.000000	-0.000259	-0.000035	-2.998510
27.000000	-0.000269	-0.000035	-2.998510
28.000000	-0.000279	-0.000036	-2.998510
29.000000	-0.000289	-0.000036	-2.998510
30.000000	-0.000299	-0.000036	-2.998510
31.000000	-0.000306	-0.000025	-2.998510
32.000000	-0.000310	-0.000015	-2.998510
33.000000	-0.000314	-0.000015	-2.998510
34.000000	-0.000318	-0.000015	-2.998510
35.000000	-0.000322	-0.000015	-2.998510
36.000000	-0.000327	-0.000016	-2.998510
37.000000	-0.000331	-0.000016	-2.998510
38.000000	-0.000335	-0.000016	-2.998510
39.000000	-0.000340	-0.000016	-2.998510
40.000000	-0.000344	-0.000016	-2.998510
41.000000	-0.000349	-0.000016	-2.998510
42.000000	-0.000353	-0.000016	-2.998510
43.000000	-0.000357	-0.000016	-2.998510
44.000000	-0.000362	-0.000016	-2.998510
45.000000	-0.000367	-0.000017	-2.998510
46.000000	-0.000371	-0.000017	-2.998510
47.000000	-0.000376	-0.000017	-2.998130
48.000000	-0.000381	-0.000017	-2.998510
49.000000	-0.000385	-0.000017	-2.998510
50.000000	-0.000390	-0.000017	-2.998510
51.000000	-0.000395	-0.000017	-2.998130
52.000000	-0.000399	-0.000017	-2.998510
53.000000	-0.000404	-0.000017	-2.998510
54.000000	-0.000409	-0.000017	-2.998510
55.000000	-0.000413	-0.000017	-2.998510
56.000000	-0.000418	-0.000017	-2.998510
57.000000	-0.000423	-0.000017	-2.998510
58.000000	-0.000428	-0.000017	-2.998510
59.000000	-0.000433	-0.000017	-2.998510
60.000000	-0.000438	-0.000018	-2.998510
61.000000	-0.000462	-0.000087	-3.397250
62.000000	-0.000485	-0.000083	-3.397630
63.000000	-0.000507	-0.000081	-3.397630
64.000000	-0.000529	-0.000079	-3.397630
65.000000	-0.000551	-0.000078	-3.397630
66.000000	-0.000572	-0.000077	-3.397630
67.000000	-0.000593	-0.000075	-3.397630
68.000000	-0.000614	-0.000074	-3.397630
69.000000	-0.000635	-0.000074	-3.397630
70.000000	-0.000655	-0.000073	-3.397630
71.000000	-0.000675	-0.000073	-3.397630
72.000000	-0.000695	-0.000073	-3.397630
73.000000	-0.000716	-0.000073	-3.397630
74.000000	-0.000736	-0.000072	-3.397630
75.000000	-0.000756	-0.000072	-3.397630
76.000000	-0.000776	-0.000072	-3.397630
77.000000	-0.000795	-0.000071	-3.397630
78.000000	-0.000815	-0.000070	-3.397630
79.000000	-0.000834	-0.000070	-3.397630
80.000000	-0.000854	-0.000070	-3.397630
81.000000	-0.000873	-0.000070	-3.397630
82.000000	-0.000892	-0.000070	-3.397630
83.000000	-0.000912	-0.000069	-3.397630
84.000000	-0.000931	-0.000069	-3.397630
85.000000	-0.000950	-0.000068	-3.397630
86.000000	-0.000969	-0.000068	-3.397630
87.000000	-0.000988	-0.000068	-3.397630
88.000000	-0.001007	-0.000069	-3.397630
89.000000	-0.001026	-0.000068	-3.397630
90.000000	-0.001045	-0.000068	-3.397630
91.000000	-0.001064	-0.000069	-3.397630
92.000000	-0.001083	-0.000069	-3.397630
93.000000	-0.001102	-0.000069	-3.397630
94.000000	-0.001122	-0.000069	-3.397630
95.000000	-0.001141	-0.000069	-3.397630
96.000000	-0.001160	-0.000069	-3.397630
97.000000	-0.001179	-0.000069	-3.397630
98.000000	-0.001198	-0.000069	-3.397630
99.000000	-0.001217	-0.000069	-3.397630
100.000000	-0.001236	-0.000068	-3.397630
101.000000	-0.001255	-0.000068	-3.397630
102.000000	-0.001274	-0.000067	-3.397630
103.000000	-0.001292	-0.000067	-3.397630
104.000000	-0.001311	-0.000067	-3.397630
105.000000	-0.001330	-0.000067	-3.397630
106.000000	-0.001349	-0.000067	-3.397630
107.000000	-0.001367	-0.000067	-3.397630
108.000000	-0.001386	-0.000067	-3.397630
109.000000	-0.001405	-0.000067	-3.397630
110.000000	-0.001423	-0.000067	-3.397630
111.000000	-0.001442	-0.000067	-3.397630
112.000000	-0.001461	-0.000067	-3.397630
113.000000	-0.001479	-0.000067	-3.397630
114.000000	-0.001498	-0.000067	-3.397630
115.000000	-0.001517	-0.000067	-3.397630
116.000000	-0.001535	-0.000067	-3.397630
117.000000	-0.001554	-0.000068	-3.397630
118.000000	-0.001573	-0.000067	-3.397630
119.000000	-0.001592	-0.000067	-3.397630
120.000000	-0.001610	-0.000068	-3.397630
121.000000	-0.001638	-0.000101	-3.597390
122.000000	-0.001667	-0.000101	-3.597390
123.000000	-0.001694	-0.000100	-3.597390
124.000000	-0.001722	-0.000100	-3.597390
125.000000	-0.001750	-0.000098	-3.597390
126.000000	-0.001777	-0.000100	-3.597390
127.000000	-0.001805	-0.000099	-3.597390
128.000000	-0.001833	-0.000099	-3.597390
129.000000	-0.001860	-0.000099	-3.597390
130.000000	-0.001888	-0.000099	-3.597390
131.000000	-0.001915	-0.000099	-3.597390
132.000000	-0.001943	-0.000099	-3.597390
133.000000	-0.001970	-0.000099	-3.597390
134.000000	-0.001998	-0.000099	-3.597390
135.000000	-0.002025	-0.000099	-3.597390
136.000000	-0.002052	-0.000099	-3.597390
137.000000	-0.002080	-0.000099	-3.597390
138.000000	-0.002107	-0.000098	-3.597390
139.000000	-0.002135	-0.000099	-3.597390
140.000000	-0.002162	-0.000100	-3.597390
141.000000	-0.002190	-0.000100	-3.597390
142.000000	-0.002218	-0.000100	-3.597390
143.000000	-0.002245	-0.000100	-3.597390
144.000000	-0.002273	-0.000099	-3.597390
145.000000	-0.002301	-0.000099	-3.597390
146.000000	-0.002328	-0.000099	-3.597390
147.000000	-0.002356	-0.000099	-3.597390
148.000000	-0.002383	-0.000099	-3.597390
149.000000	-0.002411	-0.000099	-3.597390
150.000000	-0.002438	-0.000099	-3.597390
151.000000	-0.002466	-0.000099	-3.597390
152.000000	-0.002493	-0.000100	-3.597390
153.000000	-0.002521	-0.000099	-3.597390
154.000000	-0.002548	-0.000099	-3.597390
155.000000	-0.002576	-0.000099	-3.597390
156.000000	-0.002603	-0.000099	-3.597390
157.000000	-0.002631	-0.000099	-3.597390
158.000000	-0.002658	-0.000099	-3.597390
159.000000	-0.002685	-0.000098	-3.597390
160.000000	-0.002712	-0.000097	-3.597390
161.000000	-0.002740	-0.000097	-3.597390
162.000000	-0.002767	-0.000098	-3.597390
163.000000	-0.002794	-0.000098	-3.597390
164.000000	-0.002821	-0.000098	-3.597390
165.000000	-0.002848	-0.000098	-3.597390
166.000000	-0.002875	-0.000098	-3.597390
167.000000	-0.002902	-0.000098	-3.597390
168.000000	-0.002929	-0.000097	-3.597390
169.000000	-0.002956	-0.000097	-3.597390
170.000000	-0.002983	-0.000097	-3.597390
171.000000	-0.003010	-0.000097	-3.597390
172.000000	-0.003037	-0.000097	-3.597390
173.000000	-0.003064	-0.000097	-3.597390
174.000000	-0.003091	-0.000097	-3.597390
175.000000	-0.003118	-0.000097	-3.597390
176.000000	-0.003145	-0.000097	-3.597390
177.000000	-0.003171	-0.000097	-3.597390
178.000000	-0.003198	-0.000097	-3.597390
179.000000	-0.003225	-0.000097	-3.597390
180.000000	-0.003252	-0.000097	-3.597390
181.000000	-0.003290	-0.000136	-3.797140
182.000000	-0.003328	-0.000137	-3.797140
183.000000	-0.003366	-0.000138	-3.797140
184.000000	-0.003405	-0.000139	-3.797140
185.000000	-0.003444	-0.000140	-3.797520
186.000000	-0.003483	-0.000140	-3.797520
187.000000	-0.003522	-0.000142	-3.797520
188.000000	-0.003562	-0.000143	-3.797520
189.000000	-0.003602	-0.000144	-3.797520
190.000000	-0.003642	-0.000145	-3.797520
191.000000	-0.003682	-0.000146	-3.797520
192.000000	-0.003723	-0.000146	-3.797520
193.000000	-0.003764	-0.000147	-3.797520
194.000000	-0.003805	-0.000148	-3.797520
195.000000	-0.003846	-0.000148	-3.797520
196.000000	-0.003887	-0.000148	-3.797520
197.000000	-0.003928	-0.000149	-3.797520
198.000000	-0.003970	-0.000149	-3.797520
199.000000	-0.004012	-0.000150	-3.797520
200.000000	-0.004053	-0.000151	-3.797520
