time	charge	amps	volts
1.000000	-0.000310	-0.001118	-3.597010
2.000000	-0.000612	-0.001085	-3.597010
3.000000	-0.000908	-0.001066	-3.597390
4.000000	-0.001202	-0.001057	-3.597390
5.000000	-0.001494	-0.001052	-3.597390
6.000000	-0.001784	-0.001046	-3.597390
7.000000	-0.002074	-0.001043	-3.597390
8.000000	-0.002363	-0.001040	-3.597390
9.000000	-0.002651	-0.001037	-3.597390
10.000000	-0.002938	-0.001035	-3.597390
11.000000	-0.003226	-0.001034	-3.597390
12.000000	-0.003512	-0.001033	-3.597390
13.000000	-0.003799	-0.001032	-3.597390
14.000000	-0.004085	-0.001031	-3.597390
15.000000	-0.004371	-0.001030	-3.597390
16.000000	-0.004657	-0.001029	-3.597390
17.000000	-0.004943	-0.001029	-3.597390
18.000000	-0.005229	-0.001028	-3.597390
19.000000	-0.005514	-0.001028	-3.597390
20.000000	-0.005800	-0.001027	-3.597390
21.000000	-0.006085	-0.001027	-3.597390
22.000000	-0.006370	-0.001027	-3.597390
23.000000	-0.006655	-0.001027	-3.597390
24.000000	-0.006941	-0.001027	-3.597390
25.000000	-0.007226	-0.001027	-3.597390
26.000000	-0.007511	-0.001027	-3.597390
27.000000	-0.007796	-0.001027	-3.597390
28.000000	-0.008082	-0.001027	-3.597390
29.000000	-0.008367	-0.001027	-3.597390
30.000000	-0.008652	-0.001027	-3.597390
31.000000	-0.008938	-0.001028	-3.597390
32.000000	-0.009224	-0.001028	-3.597390
33.000000	-0.009509	-0.001028	-3.597390
34.000000	-0.009795	-0.001028	-3.597390
35.000000	-0.010081	-0.001029	-3.597390
36.000000	-0.010366	-0.001029	-3.597390
37.000000	-0.010652	-0.001029	-3.597390
38.000000	-0.010938	-0.001029	-3.597390
39.000000	-0.011224	-0.001030	-3.597390
40.000000	-0.011510	-0.001030	-3.597390
41.000000	-0.011796	-0.001030	-3.597390
42.000000	-0.012083	-0.001030	-3.597390
43.000000	-0.012369	-0.001030	-3.597390
44.000000	-0.012655	-0.001030	-3.597390
45.000000	-0.012941	-0.001031	-3.597390
46.000000	-0.013228	-0.001031	-3.597390
