time	charge	amps	volts
1.000000	-0.000028	-0.000099	-4.597320
2.000000	-0.000055	-0.000100	-4.701380
3.000000	-0.000083	-0.000100	-4.778280
4.000000	-0.000111	-0.000100	-4.841700
5.000000	-0.000138	-0.000100	-4.893350
6.000000	-0.000166	-0.000100	-4.934740
7.000000	-0.000194	-0.000100	-4.967020
8.000000	-0.000222	-0.000100	-4.991890
9.000000	-0.000249	-0.000100	-5.012020
10.000000	-0.000277	-0.000100	-5.027970
11.000000	-0.000305	-0.000100	-5.041450
12.000000	-0.000333	-0.000100	-5.052460
13.000000	-0.000360	-0.000100	-5.062340
14.000000	-0.000388	-0.000100	-5.071640
15.000000	-0.000416	-0.000100	-5.076200
16.000000	-0.000444	-0.000100	-5.083040
17.000000	-0.000471	-0.000100	-5.090630
18.000000	-0.000499	-0.000100	-5.097090
19.000000	-0.000527	-0.000100	-5.104300
20.000000	-0.000555	-0.000100	-5.106960
21.000000	-0.000582	-0.000100	-5.106960
22.000000	-0.000610	-0.000100	-5.106960
23.000000	-0.000638	-0.000100	-5.106960
24.000000	-0.000666	-0.000100	-5.106960
25.000000	-0.000693	-0.000100	-5.106960
26.000000	-0.000721	-0.000100	-5.106960
27.000000	-0.000749	-0.000100	-5.106960
28.000000	-0.000777	-0.000100	-5.106960
29.000000	-0.000804	-0.000100	-5.106960
30.000000	-0.000832	-0.000100	-5.106960
31.000000	-0.000860	-0.000100	-5.106960
32.000000	-0.000888	-0.000100	-5.106960
33.000000	-0.000915	-0.000100	-5.106960
34.000000	-0.000943	-0.000100	-5.106960
35.000000	-0.000971	-0.000100	-5.106960
36.000000	-0.000999	-0.000100	-5.106960
37.000000	-0.001026	-0.000100	-5.106960
38.000000	-0.001054	-0.000100	-5.106960
39.000000	-0.001082	-0.000100	-5.106960
40.000000	-0.001110	-0.000100	-5.106960
41.000000	-0.001137	-0.000100	-5.106960
42.000000	-0.001165	-0.000100	-5.106960
43.000000	-0.001193	-0.000100	-5.106960
44.000000	-0.001221	-0.000100	-5.106960
45.000000	-0.001248	-0.000100	-5.106960
46.000000	-0.001276	-0.000100	-5.106960
47.000000	-0.001304	-0.000100	-5.106960
