time	charge	amps	volts
1.000000	-0.000014	-0.000050	-3.478370
2.000000	-0.000028	-0.000050	-3.536850
3.000000	-0.000041	-0.000050	-3.575770
4.000000	-0.000055	-0.000050	-3.608240
5.000000	-0.000069	-0.000050	-3.636540
6.000000	-0.000083	-0.000050	-3.660650
7.000000	-0.000097	-0.000050	-3.682870
8.000000	-0.000111	-0.000050	-3.701850
9.000000	-0.000125	-0.000050	-3.717230
10.000000	-0.000139	-0.000050	-3.729770
11.000000	-0.000153	-0.000050	-3.740970
12.000000	-0.000166	-0.000050	-3.751220
13.000000	-0.000180	-0.000050	-3.759580
14.000000	-0.000194	-0.000050	-3.765840
15.000000	-0.000208	-0.000050	-3.771160
16.000000	-0.000222	-0.000050	-3.776670
17.000000	-0.000236	-0.000050	-3.780270
18.000000	-0.000250	-0.000050	-3.784070
19.000000	-0.000264	-0.000050	-3.787300
20.000000	-0.000278	-0.000050	-3.791100
21.000000	-0.000291	-0.000050	-3.793760
22.000000	-0.000305	-0.000050	-3.794890
23.000000	-0.000319	-0.000050	-3.797930
24.000000	-0.000333	-0.000050	-3.799830
25.000000	-0.000347	-0.000050	-3.801540
26.000000	-0.000361	-0.000050	-3.803060
27.000000	-0.000375	-0.000050	-3.804390
28.000000	-0.000389	-0.000050	-3.805530
29.000000	-0.000403	-0.000050	-3.805150
30.000000	-0.000417	-0.000050	-3.806290
31.000000	-0.000430	-0.000050	-3.807240
32.000000	-0.000444	-0.000050	-3.808000
33.000000	-0.000458	-0.000050	-3.808950
34.000000	-0.000472	-0.000050	-3.809710
35.000000	-0.000486	-0.000050	-3.810270
36.000000	-0.000500	-0.000050	-3.811220
37.000000	-0.000514	-0.000050	-3.811790
38.000000	-0.000528	-0.000050	-3.812170
39.000000	-0.000542	-0.000050	-3.812550
40.000000	-0.000556	-0.000050	-3.813310
41.000000	-0.000569	-0.000050	-3.813690
42.000000	-0.000583	-0.000050	-3.814260
43.000000	-0.000597	-0.000050	-3.814070
44.000000	-0.000611	-0.000050	-3.813880
45.000000	-0.000625	-0.000050	-3.814260
46.000000	-0.000639	-0.000050	-3.815400
47.000000	-0.000653	-0.000050	-3.815970
48.000000	-0.000667	-0.000050	-3.817110
49.000000	-0.000681	-0.000050	-3.817680
50.000000	-0.000695	-0.000050	-3.817870
51.000000	-0.000708	-0.000050	-3.817680
52.000000	-0.000722	-0.000050	-3.818060
53.000000	-0.000736	-0.000050	-3.818060
54.000000	-0.000750	-0.000050	-3.818630
55.000000	-0.000764	-0.000050	-3.819010
56.000000	-0.000778	-0.000050	-3.819580
57.000000	-0.000792	-0.000050	-3.820150
58.000000	-0.000806	-0.000050	-3.820530
59.000000	-0.000820	-0.000050	-3.820910
60.000000	-0.000833	-0.000050	-3.821480
61.000000	-0.000847	-0.000050	-3.822050
62.000000	-0.000861	-0.000050	-3.822810
63.000000	-0.000875	-0.000050	-3.823190
64.000000	-0.000889	-0.000050	-3.823380
65.000000	-0.000903	-0.000050	-3.823760
66.000000	-0.000917	-0.000050	-3.823190
67.000000	-0.000931	-0.000050	-3.822810
