time	charge	amps	volts
1.000000	0.000191	0.000686	9.493650
2.000000	0.000359	0.000605	9.494030
3.000000	0.000516	0.000567	9.494030
4.000000	0.000667	0.000544	9.494410
5.000000	0.000816	0.000535	9.494410
6.000000	0.000962	0.000526	9.494410
7.000000	0.001105	0.000514	9.494410
8.000000	0.001246	0.000507	9.494410
9.000000	0.001384	0.000498	9.494410
10.000000	0.001520	0.000491	9.494410
11.000000	0.001655	0.000486	9.494410
12.000000	0.001790	0.000485	9.494410
13.000000	0.001923	0.000481	9.494410
14.000000	0.002057	0.000481	9.494410
15.000000	0.002190	0.000477	9.494410
16.000000	0.002327	0.000495	9.494410
17.000000	0.002462	0.000485	9.494410
18.000000	0.002596	0.000483	9.494410
19.000000	0.002731	0.000484	9.494410
20.000000	0.002864	0.000480	9.494410
21.000000	0.002997	0.000480	9.494410
22.000000	0.003129	0.000476	9.494410
23.000000	0.003261	0.000474	9.494410
24.000000	0.003393	0.000475	9.494410
25.000000	0.003524	0.000472	9.494410
26.000000	0.003656	0.000476	9.494410
27.000000	0.003788	0.000475	9.494410
28.000000	0.003920	0.000475	9.494410
29.000000	0.004053	0.000477	9.494410
30.000000	0.004184	0.000473	9.494410
31.000000	0.004314	0.000469	9.494410
32.000000	0.004445	0.000469	9.494030
33.000000	0.004574	0.000467	9.494030
34.000000	0.004704	0.000465	9.494030
35.000000	0.004832	0.000464	9.494030
36.000000	0.004960	0.000459	9.494030
37.000000	0.005088	0.000461	9.494030
38.000000	0.005215	0.000458	9.494030
39.000000	0.005341	0.000455	9.494030
40.000000	0.005468	0.000454	9.494030
41.000000	0.005594	0.000454	9.494030
42.000000	0.005720	0.000453	9.494030
43.000000	0.005845	0.000452	9.494030
44.000000	0.005968	0.000444	9.494410
45.000000	0.006091	0.000442	9.494030
46.000000	0.006214	0.000441	9.494030
47.000000	0.006336	0.000441	9.494030
48.000000	0.006458	0.000440	9.494410
49.000000	0.006583	0.000448	9.494410
50.000000	0.006707	0.000449	9.494410
51.000000	0.006832	0.000448	9.494410
52.000000	0.006956	0.000446	9.494030
53.000000	0.007079	0.000444	9.494030
54.000000	0.007202	0.000444	9.494030
55.000000	0.007325	0.000443	9.494030
56.000000	0.007448	0.000442	9.494030
57.000000	0.007570	0.000439	9.494030
58.000000	0.007692	0.000440	9.494030
59.000000	0.007814	0.000438	9.494030
60.000000	0.007936	0.000440	9.494030
61.000000	0.008057	0.000436	9.494410
62.000000	0.008178	0.000435	9.494410
63.000000	0.008298	0.000432	9.494410
64.000000	0.008418	0.000432	9.494410
65.000000	0.008538	0.000431	9.494410
66.000000	0.008657	0.000429	9.494410
67.000000	0.008776	0.000427	9.494410
68.000000	0.008895	0.000429	9.494410
69.000000	0.009014	0.000427	9.494030
70.000000	0.009133	0.000428	9.494410
71.000000	0.009251	0.000425	9.494410
72.000000	0.009369	0.000425	9.494410
73.000000	0.009487	0.000425	9.494410
74.000000	0.009605	0.000427	9.494410
75.000000	0.009723	0.000425	9.494410
76.000000	0.009842	0.000427	9.494410
77.000000	0.010092	0.000898	9.494410
78.000000	0.010225	0.000479	9.494030
79.000000	0.010349	0.000448	9.494030
80.000000	0.010474	0.000449	9.494030
81.000000	0.010597	0.000444	9.494030
82.000000	0.010717	0.000432	9.494030
