time	charge	amps	volts
1.000000	0.000077	0.000277	9.494030
2.000000	0.000148	0.000257	9.494410
3.000000	0.000220	0.000257	9.494410
4.000000	0.000288	0.000246	9.494410
5.000000	0.000356	0.000245	9.494410
6.000000	0.000426	0.000252	9.494410
7.000000	0.000492	0.000236	9.494410
8.000000	0.000557	0.000234	9.494410
9.000000	0.000621	0.000231	9.494410
10.000000	0.000683	0.000226	9.494410
11.000000	0.000751	0.000242	9.494410
12.000000	0.000812	0.000221	9.494410
13.000000	0.000874	0.000223	9.494410
14.000000	0.000936	0.000224	9.494410
15.000000	0.000998	0.000224	9.494410
16.000000	0.001060	0.000223	9.494410
17.000000	0.001121	0.000221	9.494410
18.000000	0.001184	0.000226	9.494410
19.000000	0.001247	0.000225	9.494410
20.000000	0.001309	0.000224	9.494410
21.000000	0.001370	0.000218	9.494410
22.000000	0.001430	0.000216	9.494410
23.000000	0.001490	0.000216	9.494410
24.000000	0.001551	0.000220	9.494410
25.000000	0.001613	0.000223	9.494410
26.000000	0.001676	0.000229	9.494410
27.000000	0.001740	0.000230	9.494410
28.000000	0.001804	0.000231	9.494410
29.000000	0.001866	0.000223	9.494410
30.000000	0.001928	0.000223	9.494410
31.000000	0.001990	0.000220	9.494410
32.000000	0.002049	0.000213	9.494410
33.000000	0.002107	0.000211	9.494410
34.000000	0.002166	0.000213	9.494410
35.000000	0.002226	0.000216	9.494410
36.000000	0.002288	0.000220	9.494410
37.000000	0.002348	0.000217	9.494410
38.000000	0.002407	0.000213	9.494410
39.000000	0.002467	0.000215	9.494410
40.000000	0.002527	0.000215	9.494410
41.000000	0.002586	0.000215	9.494410
42.000000	0.002646	0.000215	9.494410
43.000000	0.002706	0.000214	9.494410
44.000000	0.002766	0.000216	9.494410
45.000000	0.002826	0.000216	9.494410
46.000000	0.002886	0.000218	9.494410
47.000000	0.002949	0.000225	9.494410
48.000000	0.003010	0.000221	9.494410
49.000000	0.003073	0.000228	9.494410
50.000000	0.003135	0.000221	9.494410
51.000000	0.003197	0.000227	9.494410
52.000000	0.003263	0.000237	9.494410
53.000000	0.003329	0.000238	9.494410
54.000000	0.003395	0.000238	9.494410
55.000000	0.003459	0.000231	9.494410
56.000000	0.003522	0.000226	9.494410
57.000000	0.003585	0.000224	9.494410
58.000000	0.003647	0.000225	9.494410
