time	charge	amps	volts
1.000000	0.000006	0.000020	4.197540
2.000000	0.000011	0.000019	4.197540
3.000000	0.000016	0.000018	4.197920
4.000000	0.000021	0.000018	4.197920
5.000000	0.000026	0.000019	4.197920
6.000000	0.000031	0.000018	4.197920
7.000000	0.000036	0.000018	4.197920
8.000000	0.000042	0.000018	4.197920
9.000000	0.000047	0.000018	4.197920
10.000000	0.000052	0.000018	4.197920
11.000000	0.000057	0.000018	4.197920
12.000000	0.000062	0.000018	4.197920
13.000000	0.000067	0.000018	4.197920
14.000000	0.000072	0.000018	4.197920
15.000000	0.000077	0.000018	4.197920
16.000000	0.000082	0.000018	4.197920
17.000000	0.000087	0.000018	4.197920
18.000000	0.000092	0.000018	4.197920
19.000000	0.000097	0.000018	4.197920
20.000000	0.000102	0.000018	4.197920
21.000000	0.000107	0.000018	4.197920
22.000000	0.000111	0.000016	4.197920
23.000000	0.000116	0.000016	4.197920
24.000000	0.000120	0.000016	4.197920
25.000000	0.000125	0.000016	4.197920
26.000000	0.000130	0.000016	4.197920
27.000000	0.000134	0.000016	4.197920
28.000000	0.000139	0.000017	4.197920
29.000000	0.000144	0.000018	4.197920
30.000000	0.000149	0.000017	4.197920
31.000000	0.000153	0.000016	4.197920
32.000000	0.000158	0.000016	4.197920
33.000000	0.000162	0.000017	4.197920
34.000000	0.000167	0.000018	4.197920
35.000000	0.000172	0.000018	4.197920
36.000000	0.000177	0.000016	4.197920
37.000000	0.000181	0.000017	4.197920
38.000000	0.000186	0.000016	4.197920
39.000000	0.000190	0.000016	4.197920
40.000000	0.000195	0.000016	4.197920
41.000000	0.000199	0.000016	4.197920
42.000000	0.000204	0.000016	4.197920
43.000000	0.000208	0.000016	4.197920
44.000000	0.000212	0.000016	4.197920
45.000000	0.000217	0.000016	4.197920
46.000000	0.000221	0.000016	4.197920
47.000000	0.000225	0.000016	4.197920
48.000000	0.000230	0.000016	4.197920
49.000000	0.000234	0.000016	4.197920
50.000000	0.000239	0.000016	4.197920
51.000000	0.000243	0.000016	4.197920
52.000000	0.000247	0.000016	4.197920
53.000000	0.000252	0.000016	4.197920
54.000000	0.000256	0.000016	4.197920
55.000000	0.000261	0.000016	4.197920
56.000000	0.000265	0.000016	4.197920
57.000000	0.000270	0.000016	4.197920
58.000000	0.000274	0.000016	4.197920
59.000000	0.000279	0.000016	4.197920
60.000000	0.000283	0.000016	4.197920
61.000000	0.000287	0.000016	4.197920
62.000000	0.000292	0.000016	4.197920
63.000000	0.000296	0.000016	4.197920
64.000000	0.000300	0.000016	4.197920
65.000000	0.000305	0.000016	4.197920
66.000000	0.000309	0.000016	4.197920
67.000000	0.000314	0.000016	4.197920
68.000000	0.000318	0.000016	4.197920
69.000000	0.000323	0.000016	4.197920
70.000000	0.000327	0.000016	4.197920
71.000000	0.000332	0.000016	4.197920
72.000000	0.000336	0.000016	4.197920
73.000000	0.000341	0.000016	4.197920
74.000000	0.000345	0.000016	4.197920
75.000000	0.000350	0.000016	4.197920
76.000000	0.000354	0.000016	4.197920
77.000000	0.000359	0.000016	4.197920
78.000000	0.000363	0.000016	4.197920
79.000000	0.000367	0.000016	4.197920
80.000000	0.000372	0.000016	4.197920
81.000000	0.000376	0.000016	4.197920
82.000000	0.000381	0.000016	4.197920
83.000000	0.000385	0.000016	4.197920
84.000000	0.000390	0.000016	4.197920
85.000000	0.000394	0.000016	4.197920
86.000000	0.000399	0.000016	4.197920
87.000000	0.000403	0.000016	4.197920
88.000000	0.000408	0.000016	4.197920
89.000000	0.000412	0.000016	4.197920
90.000000	0.000416	0.000016	4.197920
91.000000	0.000421	0.000016	4.197920
92.000000	0.000425	0.000016	4.197920
93.000000	0.000430	0.000016	4.197920
94.000000	0.000435	0.000016	4.197920
95.000000	0.000439	0.000017	4.197920
96.000000	0.000444	0.000017	4.197920
97.000000	0.000448	0.000017	4.197920
98.000000	0.000453	0.000017	4.197920
99.000000	0.000458	0.000017	4.197920
100.000000	0.000463	0.000017	4.197920
101.000000	0.000467	0.000017	4.197920
102.000000	0.000472	0.000017	4.197920
103.000000	0.000477	0.000017	4.197920
104.000000	0.000481	0.000017	4.197920
105.000000	0.000486	0.000017	4.197920
106.000000	0.000491	0.000017	4.197920
107.000000	0.000495	0.000017	4.197920
108.000000	0.000500	0.000017	4.197920
109.000000	0.000505	0.000017	4.197920
110.000000	0.000510	0.000017	4.197920
111.000000	0.000514	0.000017	4.197920
112.000000	0.000519	0.000017	4.197920
113.000000	0.000524	0.000017	4.197920
114.000000	0.000529	0.000017	4.197920
115.000000	0.000533	0.000017	4.197920
116.000000	0.000538	0.000017	4.197920
117.000000	0.000543	0.000017	4.197920
118.000000	0.000548	0.000017	4.197920
119.000000	0.000552	0.000017	4.197920
120.000000	0.000557	0.000017	4.197920
121.000000	0.000562	0.000017	4.197920
122.000000	0.000567	0.000017	4.197920
123.000000	0.000572	0.000017	4.197920
124.000000	0.000576	0.000017	4.197920
125.000000	0.000581	0.000017	4.197920
126.000000	0.000586	0.000017	4.197920
127.000000	0.000591	0.000017	4.197920
128.000000	0.000596	0.000017	4.197920
129.000000	0.000601	0.000018	4.197920
130.000000	0.000605	0.000017	4.197920
131.000000	0.000610	0.000016	4.197920
132.000000	0.000615	0.000017	4.197920
133.000000	0.000619	0.000017	4.197920
134.000000	0.000624	0.000017	4.197920
135.000000	0.000629	0.000017	4.197920
136.000000	0.000634	0.000018	4.197920
137.000000	0.000639	0.000018	4.197920
138.000000	0.000644	0.000018	4.197920
139.000000	0.000649	0.000018	4.197920
140.000000	0.000654	0.000018	4.197920
141.000000	0.000659	0.000018	4.197920
142.000000	0.000663	0.000018	4.197920
143.000000	0.000668	0.000018	4.197920
144.000000	0.000673	0.000018	4.197920
145.000000	0.000678	0.000018	4.197920
146.000000	0.000683	0.000018	4.197920
147.000000	0.000688	0.000018	4.197920
148.000000	0.000694	0.000019	4.197920
149.000000	0.000699	0.000019	4.197920
150.000000	0.000704	0.000019	4.197920
151.000000	0.000710	0.000019	4.197920
152.000000	0.000715	0.000019	4.197920
153.000000	0.000720	0.000018	4.197920
154.000000	0.000725	0.000018	4.197920
155.000000	0.000730	0.000018	4.197920
156.000000	0.000735	0.000018	4.197920
157.000000	0.000740	0.000018	4.197920
158.000000	0.000745	0.000018	4.197920
159.000000	0.000750	0.000018	4.197920
