time	charge	amps	volts
1.000000	-0.000000	-0.000001	0.932150
2.000000	-0.000000	0.000000	1.171210
3.000000	0.000000	0.000001	1.348180
4.000000	0.000001	0.000002	1.500270
5.000000	0.000002	0.000003	1.636220
6.000000	0.000003	0.000004	1.756990
7.000000	0.000004	0.000005	1.876800
8.000000	0.000006	0.000006	1.996610
9.000000	0.000008	0.000007	2.117000
10.000000	0.000010	0.000008	2.251430
11.000000	0.000013	0.000009	2.395930
12.000000	0.000016	0.000010	2.541190
13.000000	0.000019	0.000011	2.697270
14.000000	0.000022	0.000012	2.811760
15.000000	0.000026	0.000014	2.896070
16.000000	0.000030	0.000014	2.979240
17.000000	0.000034	0.000016	3.071710
18.000000	0.000039	0.000016	3.174620
19.000000	0.000044	0.000017	3.282480
20.000000	0.000049	0.000018	3.392800
21.000000	0.000054	0.000019	3.488490
22.000000	0.000060	0.000021	3.574130
23.000000	0.000066	0.000021	3.658820
24.000000	0.000072	0.000022	3.749580
25.000000	0.000079	0.000023	3.842620
26.000000	0.000086	0.000024	3.925220
27.000000	0.000093	0.000025	4.011230
28.000000	0.000100	0.000027	4.088130
29.000000	0.000108	0.000028	4.173580
30.000000	0.000116	0.000029	4.246870
31.000000	0.000124	0.000030	4.311430
32.000000	0.000132	0.000031	4.369340
33.000000	0.000141	0.000032	4.428780
34.000000	0.000150	0.000033	4.487830
35.000000	0.000160	0.000034	4.545170
36.000000	0.000169	0.000035	4.600240
37.000000	0.000179	0.000036	4.652640
38.000000	0.000189	0.000037	4.706190
39.000000	0.000200	0.000038	4.761630
40.000000	0.000210	0.000039	4.813280
41.000000	0.000221	0.000040	4.870820
42.000000	0.000232	0.000040	4.896450
43.000000	0.000244	0.000040	4.909740
44.000000	0.000255	0.000040	4.926640
45.000000	0.000266	0.000040	4.940310
46.000000	0.000277	0.000040	4.958730
47.000000	0.000288	0.000040	4.976200
48.000000	0.000299	0.000040	4.983790
49.000000	0.000310	0.000040	4.996330
50.000000	0.000321	0.000040	5.004300
51.000000	0.000332	0.000040	5.020820
52.000000	0.000343	0.000040	5.030120
53.000000	0.000354	0.000040	5.042850
54.000000	0.000365	0.000040	5.054430
55.000000	0.000376	0.000040	5.065820
56.000000	0.000387	0.000040	5.076070
57.000000	0.000398	0.000040	5.094680
58.000000	0.000409	0.000040	5.102470
59.000000	0.000420	0.000040	5.115950
60.000000	0.000431	0.000040	5.128290
61.000000	0.000442	0.000040	5.138740
62.000000	0.000453	0.000040	5.146710
63.000000	0.000464	0.000040	5.153740
64.000000	0.000475	0.000040	5.156770
65.000000	0.000486	0.000040	5.165130
66.000000	0.000497	0.000040	5.168930
67.000000	0.000509	0.000040	5.173480
68.000000	0.000520	0.000040	5.177850
69.000000	0.000531	0.000040	5.193420
70.000000	0.000542	0.000040	5.200070
71.000000	0.000553	0.000040	5.208040
72.000000	0.000564	0.000040	5.218860
73.000000	0.000575	0.000040	5.223230
74.000000	0.000586	0.000040	5.231020
75.000000	0.000597	0.000040	5.239370
76.000000	0.000608	0.000040	5.243740
77.000000	0.000619	0.000040	5.252090
78.000000	0.000630	0.000040	5.255890
79.000000	0.000641	0.000040	5.261210
80.000000	0.000652	0.000040	5.262920
81.000000	0.000663	0.000040	5.267470
82.000000	0.000674	0.000040	5.273930
83.000000	0.000685	0.000040	5.278110
84.000000	0.000696	0.000040	5.264250
85.000000	0.000707	0.000040	5.273360
86.000000	0.000718	0.000040	5.282660
87.000000	0.000729	0.000040	5.291400
88.000000	0.000740	0.000040	5.294250
89.000000	0.000751	0.000040	5.298610
90.000000	0.000763	0.000040	5.305260
91.000000	0.000774	0.000040	5.309820
92.000000	0.000785	0.000040	5.312660
93.000000	0.000796	0.000040	5.319500
94.000000	0.000807	0.000040	5.316080
95.000000	0.000818	0.000040	5.317790
96.000000	0.000829	0.000040	5.324630
97.000000	0.000840	0.000040	5.332790
98.000000	0.000851	0.000040	5.339060
99.000000	0.000862	0.000040	5.340580
100.000000	0.000873	0.000040	5.355390
101.000000	0.000884	0.000040	5.343800
102.000000	0.000895	0.000040	5.348360
103.000000	0.000906	0.000040	5.349500
104.000000	0.000917	0.000040	5.361080
105.000000	0.000928	0.000040	5.362980
106.000000	0.000939	0.000040	5.370010
107.000000	0.000950	0.000040	5.257790
108.000000	0.000961	0.000040	5.341150
109.000000	0.000972	0.000040	5.354630
110.000000	0.000983	0.000040	5.352350
111.000000	0.000995	0.000040	5.366020
112.000000	0.001006	0.000040	5.374190
113.000000	0.001017	0.000040	5.370010
114.000000	0.001028	0.000040	5.376650
115.000000	0.001039	0.000040	5.380450
116.000000	0.001050	0.000040	5.381970
117.000000	0.001061	0.000040	5.381400
118.000000	0.001072	0.000040	5.380450
119.000000	0.001083	0.000040	5.381780
120.000000	0.001094	0.000040	5.386150
121.000000	0.001105	0.000040	5.387860
122.000000	0.001116	0.000040	5.401150
123.000000	0.001127	0.000040	5.386530
124.000000	0.001138	0.000040	5.388810
125.000000	0.001149	0.000040	5.387480
126.000000	0.001160	0.000040	5.387480
127.000000	0.001171	0.000040	5.390700
128.000000	0.001182	0.000040	5.393550
129.000000	0.001193	0.000040	5.393360
130.000000	0.001204	0.000040	5.394310
131.000000	0.001215	0.000040	5.396780
132.000000	0.001226	0.000040	5.400770
133.000000	0.001237	0.000040	5.400010
134.000000	0.001248	0.000040	5.400960
135.000000	0.001260	0.000040	5.402290
136.000000	0.001271	0.000040	5.404950
137.000000	0.001282	0.000040	5.420520
138.000000	0.001293	0.000040	5.427920
139.000000	0.001304	0.000040	5.444250
140.000000	0.001315	0.000040	5.436850
141.000000	0.001326	0.000040	5.447480
142.000000	0.001337	0.000040	5.459440
143.000000	0.001348	0.000040	5.448430
144.000000	0.001359	0.000040	5.459440
145.000000	0.001370	0.000040	5.458490
146.000000	0.001381	0.000040	5.466280
147.000000	0.001392	0.000040	5.441970
148.000000	0.001403	0.000040	5.454120
149.000000	0.001414	0.000040	5.456780
150.000000	0.001425	0.000040	5.468940
151.000000	0.001436	0.000040	5.482230
152.000000	0.001447	0.000040	5.472160
153.000000	0.001458	0.000040	5.476340
154.000000	0.001469	0.000040	5.486590
155.000000	0.001480	0.000040	5.482230
156.000000	0.001491	0.000040	5.492290
157.000000	0.001503	0.000040	5.490200
158.000000	0.001514	0.000040	5.487540
159.000000	0.001525	0.000040	5.507860
160.000000	0.001536	0.000040	5.488300
161.000000	0.001547	0.000040	5.499130
162.000000	0.001558	0.000040	5.501400
163.000000	0.001569	0.000040	5.512990
164.000000	0.001580	0.000040	5.523430
165.000000	0.001591	0.000040	5.528560
166.000000	0.001602	0.000040	5.539950
167.000000	0.001613	0.000040	5.545650
168.000000	0.001624	0.000040	5.548490
169.000000	0.001635	0.000040	5.535200
170.000000	0.001646	0.000040	5.538050
171.000000	0.001657	0.000040	5.549440
172.000000	0.001668	0.000040	5.548300
173.000000	0.001679	0.000040	5.518870
174.000000	0.001690	0.000040	5.512610
175.000000	0.001701	0.000040	5.530270
176.000000	0.001712	0.000040	5.551340
177.000000	0.001723	0.000040	5.565200
178.000000	0.001735	0.000040	5.537100
179.000000	0.001746	0.000040	5.546980
180.000000	0.001757	0.000040	5.575080
181.000000	0.001768	0.000040	5.576410
182.000000	0.001779	0.000040	5.572420
183.000000	0.001790	0.000040	5.575270
184.000000	0.001801	0.000040	5.580200
185.000000	0.001812	0.000040	5.579630
186.000000	0.001823	0.000040	5.583240
187.000000	0.001834	0.000040	5.581150
