time	charge	amps	volts
1.000000	0.000005	0.000017	3.796890
2.000000	0.000009	0.000016	3.797270
3.000000	0.000013	0.000016	3.797270
4.000000	0.000018	0.000015	3.797270
5.000000	0.000022	0.000015	3.797270
6.000000	0.000026	0.000015	3.797270
7.000000	0.000030	0.000015	3.797270
8.000000	0.000034	0.000015	3.797270
9.000000	0.000038	0.000014	3.797270
10.000000	0.000042	0.000014	3.797270
11.000000	0.000046	0.000014	3.797270
12.000000	0.000050	0.000014	3.797270
13.000000	0.000054	0.000014	3.797270
14.000000	0.000057	0.000014	3.797270
15.000000	0.000061	0.000014	3.797270
16.000000	0.000065	0.000014	3.797270
17.000000	0.000069	0.000014	3.797270
18.000000	0.000073	0.000014	3.797270
19.000000	0.000076	0.000013	3.797270
20.000000	0.000080	0.000014	3.797270
21.000000	0.000084	0.000014	3.797270
22.000000	0.000088	0.000014	3.797270
23.000000	0.000091	0.000014	3.797270
24.000000	0.000095	0.000014	3.797270
25.000000	0.000099	0.000014	3.797270
26.000000	0.000103	0.000014	3.797270
27.000000	0.000106	0.000013	3.797270
28.000000	0.000110	0.000013	3.797270
29.000000	0.000114	0.000013	3.797270
30.000000	0.000117	0.000013	3.797270
31.000000	0.000121	0.000013	3.797270
32.000000	0.000125	0.000013	3.797270
33.000000	0.000129	0.000014	3.797270
34.000000	0.000132	0.000014	3.797270
35.000000	0.000136	0.000014	3.797270
36.000000	0.000140	0.000014	3.797270
37.000000	0.000143	0.000011	3.797270
38.000000	0.000145	0.000009	3.797270
39.000000	0.000148	0.000009	3.797270
40.000000	0.000150	0.000009	3.797270
41.000000	0.000153	0.000009	3.797270
42.000000	0.000155	0.000009	3.797270
43.000000	0.000158	0.000009	3.797270
44.000000	0.000160	0.000009	3.797270
45.000000	0.000163	0.000009	3.797270
46.000000	0.000165	0.000009	3.797270
47.000000	0.000168	0.000009	3.797270
48.000000	0.000170	0.000009	3.797270
49.000000	0.000173	0.000009	3.797270
50.000000	0.000175	0.000009	3.797270
51.000000	0.000178	0.000009	3.797270
52.000000	0.000180	0.000009	3.797270
53.000000	0.000183	0.000009	3.797270
54.000000	0.000185	0.000009	3.797270
55.000000	0.000188	0.000009	3.797270
56.000000	0.000190	0.000009	3.797270
57.000000	0.000192	0.000009	3.797270
58.000000	0.000195	0.000009	3.797270
59.000000	0.000197	0.000009	3.797270
60.000000	0.000200	0.000009	3.797270
61.000000	0.000202	0.000009	3.797270
62.000000	0.000205	0.000009	3.797270
63.000000	0.000207	0.000009	3.797270
64.000000	0.000210	0.000009	3.797270
65.000000	0.000212	0.000009	3.797270
66.000000	0.000214	0.000009	3.797270
67.000000	0.000217	0.000009	3.797270
68.000000	0.000219	0.000009	3.797270
69.000000	0.000222	0.000009	3.797270
70.000000	0.000224	0.000009	3.797270
71.000000	0.000227	0.000009	3.797270
72.000000	0.000229	0.000009	3.797270
73.000000	0.000232	0.000009	3.797270
74.000000	0.000234	0.000009	3.797270
75.000000	0.000237	0.000009	3.797270
76.000000	0.000239	0.000009	3.797270
77.000000	0.000242	0.000009	3.797270
78.000000	0.000244	0.000009	3.797270
79.000000	0.000247	0.000009	3.797270
80.000000	0.000249	0.000009	3.797270
81.000000	0.000252	0.000009	3.797270
82.000000	0.000254	0.000009	3.797270
83.000000	0.000257	0.000009	3.797270
84.000000	0.000259	0.000009	3.797270
85.000000	0.000262	0.000009	3.797270
86.000000	0.000264	0.000009	3.797270
87.000000	0.000267	0.000009	3.797270
88.000000	0.000269	0.000009	3.797270
89.000000	0.000272	0.000009	3.797270
90.000000	0.000274	0.000009	3.797270
91.000000	0.000277	0.000009	3.797270
92.000000	0.000279	0.000009	3.797270
93.000000	0.000282	0.000009	3.797270
94.000000	0.000284	0.000009	3.797270
95.000000	0.000287	0.000009	3.797270
96.000000	0.000289	0.000009	3.797270
97.000000	0.000292	0.000009	3.797270
98.000000	0.000294	0.000009	3.797270
99.000000	0.000297	0.000009	3.797270
100.000000	0.000299	0.000009	3.797270
101.000000	0.000302	0.000009	3.797270
102.000000	0.000304	0.000009	3.797270
103.000000	0.000307	0.000009	3.797270
104.000000	0.000309	0.000009	3.797270
105.000000	0.000312	0.000009	3.797270
106.000000	0.000314	0.000009	3.797270
107.000000	0.000316	0.000009	3.797270
108.000000	0.000319	0.000009	3.797270
109.000000	0.000322	0.000009	3.797270
110.000000	0.000324	0.000009	3.797270
111.000000	0.000327	0.000009	3.797270
112.000000	0.000329	0.000009	3.797270
113.000000	0.000331	0.000009	3.797270
114.000000	0.000334	0.000009	3.797270
115.000000	0.000336	0.000009	3.797270
116.000000	0.000339	0.000009	3.797270
117.000000	0.000341	0.000009	3.797270
118.000000	0.000344	0.000009	3.797270
119.000000	0.000346	0.000009	3.797270
120.000000	0.000349	0.000009	3.797270
121.000000	0.000351	0.000009	3.797270
122.000000	0.000354	0.000009	3.797270
123.000000	0.000356	0.000009	3.797270
124.000000	0.000359	0.000009	3.797270
125.000000	0.000361	0.000009	3.797270
126.000000	0.000364	0.000009	3.797270
127.000000	0.000366	0.000009	3.797270
128.000000	0.000369	0.000009	3.797270
129.000000	0.000371	0.000009	3.797270
130.000000	0.000374	0.000009	3.797270
131.000000	0.000376	0.000009	3.797270
132.000000	0.000379	0.000009	3.797270
133.000000	0.000381	0.000009	3.797270
134.000000	0.000384	0.000009	3.797270
135.000000	0.000387	0.000009	3.797270
136.000000	0.000389	0.000009	3.797270
137.000000	0.000392	0.000009	3.797270
138.000000	0.000394	0.000009	3.797270
139.000000	0.000397	0.000009	3.797270
140.000000	0.000399	0.000009	3.797270
141.000000	0.000402	0.000009	3.797270
142.000000	0.000404	0.000009	3.797270
143.000000	0.000407	0.000009	3.797270
144.000000	0.000409	0.000009	3.797270
145.000000	0.000412	0.000009	3.797270
146.000000	0.000414	0.000009	3.797270
147.000000	0.000417	0.000009	3.797270
148.000000	0.000419	0.000009	3.797270
149.000000	0.000422	0.000009	3.797270
150.000000	0.000424	0.000009	3.797270
151.000000	0.000427	0.000009	3.797270
152.000000	0.000429	0.000009	3.797270
153.000000	0.000432	0.000009	3.797270
154.000000	0.000435	0.000009	3.797270
155.000000	0.000437	0.000009	3.797270
156.000000	0.000440	0.000009	3.797270
157.000000	0.000442	0.000009	3.797270
158.000000	0.000445	0.000009	3.797270
159.000000	0.000447	0.000009	3.797270
160.000000	0.000450	0.000009	3.797270
161.000000	0.000452	0.000009	3.797270
162.000000	0.000455	0.000009	3.797270
163.000000	0.000458	0.000009	3.797270
164.000000	0.000460	0.000009	3.797270
165.000000	0.000463	0.000009	3.797270
166.000000	0.000465	0.000009	3.797270
167.000000	0.000468	0.000009	3.797270
168.000000	0.000470	0.000009	3.797270
169.000000	0.000473	0.000009	3.797270
170.000000	0.000475	0.000009	3.797270
171.000000	0.000478	0.000009	3.797270
172.000000	0.000481	0.000009	3.797270
173.000000	0.000483	0.000009	3.797270
174.000000	0.000486	0.000009	3.797270
175.000000	0.000488	0.000009	3.797270
176.000000	0.000491	0.000009	3.797270
177.000000	0.000493	0.000009	3.797270
